1351.4	2930.5
1320.9	2919.45
1328.4	2866.86
1341.4	2917.75
1343.8	2934.78
1375.4	3045.11
1356.9	3024.01
1427.4	2947.12
1431	2962.37
1431.3	2965.56
1428.5	2989.22
1426.9	2988.14
1431.1	2934.91
1427.7	2905.33
1414.8	2891.17
1419.5	2963.76
1434.3	3001.61
1445.5	2961.4
1452.4	2970.9
1461.3	3087.07
1468.1	3090.02
1459.3	3066.87
1451.8	3024.19
1469.4	2996.65
1460.1	2967.2
1452.4	3014.62
1463.7	3044.06
1471.7	3009.67
1472.4	3003.11
1460.9	3035.94
1445.9	3009.51
1445	2962.07
1431.1	2942.47
1396.1	2914.2
1389.3	2939.04
1412.9	2946.06
1448.7	2923.72
1447.5	2918.83
1439.9	2931.5
1446.6	2916.21
1453.4	2937.03
1455.2	2995.62
1439.1	2990.8
1450.5	3029.53
1468.6	3090.86
1471	3103.11
1475.4	3153.17
1494.5	3180.72
1501.4	3184.38
1491.8	3128.55
1514.6	3200.47
1513.6	3210.35
1516.1	3173.35
1526	3156.94
1535.2	3153.89
1562.4	3170.73
1564.5	3196.34
1552.8	3146.13
1525.1	3098.16
1538.5	3106.86
1534.7	3092.55
1542.1	3123.61
1550.1	3193.3
1552.1	3251.01
1554.2	3236.14
1561	3240.16
1540.1	3189.99
1539.7	3190.07
1536.3	3186.54
1547.2	3120.03
1564.5	3148.31
1545.9	3125.07
1560.6	3159.51
1575.5	3217.91
1558.5	3209.66
1544.8	3194.58
1546.4	3179.16
1530	3168.98
1559.5	3241.83
1570.6	3217.41
1582.2	3232.61
1585.9	3324.23
1600.4	3395.46
1599.8	3374.65
1614.1	3406.94
1611.6	3392.1
1620.9	3389.16
1619.6	3366.03
1615.1	3372.85
1625.3	3397.3
1622.5	3410.06
1626.1	3429.79
1584.8	3322.19
1578.6	3302.72
1585.3	3308.32
1569.8	3253.74
1569.6	3323.78
1582	3306.14
1588.9	3285.49
1618.3	3347.75
1617.9	3342.86
1614.2	3276.78
1599.9	3202.15
1590.9	3197.61
1589.3	3198.45
1565.3	3148.68
1593.1	3240.3
1602.6	3262.98
1617.9	3336.54
1621.9	3331.36
1609.9	3322.61
1624.2	3437.89
1618.4	3457.94
1634.5	3416.03
1640.7	3431.88
1659.8	3425.08
1675.4	3398.87
1660.9	3405.02
1661.3	3424.28
1667.1	3424.3
1663.4	3483.04
1682.7	3549.33
1688.7	3523.46
1694.4	3527.44
1718.4	3510.98
1714.9	3510.6
1692.1	3406.72
1684.7	3417.38
1679.9	3344.45
1694.3	3412.49
1708.9	3418.82
1703.2	3393.12
1706.9	3431.36
1686.6	3392.68
1672.2	3434.33
1686	3509.03
1704.8	3508.99
1706.2	3481.02
1635.8	3325.47
1628	3241.99
1593.6	3213.71
1613	3242.12
1595.7	3179.47
1629.1	3203.36
1626.9	3173.93
1667.6	3288.98
1675.2	3269.84
1662.6	3274.16
1661.8	3249.64
1628.4	3277.56
1635.8	3288.16
1643.2	3314.67
1653.7	3376.78
1671.3	3361.83
1681.4	3402.15
1691	3470.55
1708.9	3511.82
1712.7	3464.33
1692.8	3479.9
1680.1	3441.93
1703.2	3511.06
1708.7	3466.04
1723.8	3521.29
1745.2	3531.5
1742.2	3545.53
1770.9	3585.63
1784.8	3606.9
1763.6	3570.08
1788.1	3589.64
1814.1	3638.47
1804	3619.88
1794.4	3624.63
1777.2	3586.65
1816.6	3649.33
1814.6	3638.64
1814.4	3594.36
1828	3576.69
1820	3568.29
1812	3570.06
1806.3	3590.3
1814.9	3611.55
1827.4	3697.38
1826.3	3679.78
1831.6	3608.79
1833.6	3558.39
1818.5	3568.93
1819.6	3586.24
1805.4	3535.99
1816.2	3509.86
1819.3	3479.08
1836	3515.77
1832.6	3567.18
1828.3	3632.27
1838.2	3567.31
1823.9	3580.09
1815.4	3554.52
1828.4	3594.74
